          Energy                up                   down
         -5.23600000          0.00000000          0.00000000
         -5.23300000          0.00000000          0.00000000
         -5.23000000          0.00000000          0.00000000
         -5.22700000          0.00000000          0.00000000
         -5.22400000          0.00000000          0.00000000
         -5.22100000          0.00000000          0.00000000
         -5.21800000          0.00000000          0.00000000
         -5.21500000          0.00000000          0.00000000
         -5.21200000          0.00000000          0.00000000
         -5.20900000          0.00000000          0.00000000
         -5.20600000          0.00000000          0.00000000
         -5.20300000          0.00000000          0.00000000
         -5.20000000          0.00000000          0.00000000
         -5.19700000          0.00000000          0.00000000
         -5.19400000          0.00000000          0.00000000
         -5.19100000          0.00000000          0.00000000
         -5.18800000          0.00000000          0.00000000
         -5.18500000          0.00000000          0.00000000
         -5.18200000          0.00000000          0.00000000
         -5.17900000          0.00000000          0.00000000
         -5.17600000          0.00000000          0.00000000
         -5.17300000          0.00000000          0.00000000
         -5.17000000          0.00000000          0.00000000
         -5.16700000          0.00000000          0.00000000
         -5.16400000          0.00000000          0.00000000
         -5.16100000          0.00000000          0.00000000
         -5.15800000          0.00000000          0.00000000
         -5.15500000          0.00000000          0.00000000
         -5.15200000          0.00000000          0.00000000
         -5.14900000          0.00000000          0.00000000
         -5.14600000          0.00000000          0.00000000
         -5.14300000          0.00000000          0.00000000
         -5.14000000          0.00000000          0.00000000
         -5.13700000          0.00000000          0.00000000
         -5.13400000          0.00000000          0.00000000
         -5.13100000          0.00000000          0.00000000
         -5.12800000          0.00000000          0.00000000
         -5.12500000          0.00000000          0.00000000
         -5.12200000          0.00000000          0.00000000
